address,lng,lat
"401 ALBEMARLE DRIVE, CHESAPEAKE, VA, 23322",-76.25084,36.71783
"1875 NEW MARKET ROAD, HENRICO, VA, 23231",,
"1557 S. MILITARY HIGHWAY, CHESAPEAKE, VA, 23320",-76.23649,36.79607
"145 WEST MAIN STREET, MONTEREY, VA, 24465",-79.58168,38.412785
"795 STATLER BLVD, STAUNTON, VA, 24401",-79.06606,38.13979
"1211 WEST BROAD STREET, WAYNESBORO, VA, 22980",-78.89494,38.071194
"15412 PATRICK HENRY HWY., AMELIA, VA, 23002",-77.96109,37.357662
"15105 PATRICK HENRY HWY, AMELIA, VA, 23002",,
"1899 SOUTHPARK BLVD, COLONIAL HEIGHTS, VA, 23834",-77.39029,37.25226
"7301 BOYDTON PLANK ROAD, PETERSBURG, VA, 23803",-77.504,37.171215
"300 N. MAIN STREET, HOPEWELL, VA, 23860",-77.28738,37.303955
"2100 SOUTH CRATER RD, PETERSBURG, VA, 23805",,
"3500 SOUTH CRATER ROAD, PETERSBURG, VA, 23805",,
"6600 COURTHOUSE ROAD, PRINCE GEORGE, VA, 23875",-77.28556,37.222195
"101 WEST ELM STREET, BLACKSTONE, VA, 23824",-77.99789,37.079556
"130 COMMUNITY WAY, BARCO, NC, 27917",,
"156 S. SOUTH STREET, FARMVILLE, VA, 23901",-78.39215,37.300667
"400 N. MAIN STREET, LAWRENCEVILLE, VA, 23868",,
"1618 MAIN ST, CLIFTON FORGE, VA, 24422",-79.81086,37.81532
"313 W. THACKER RD, COVINGTON, VA, 24426",-79.991264,37.77031
"115 TAYLOR ST, AMHERST, VA, 24521",-79.05007,37.585613
"199 OLD COURTHOUSE ROAD, APPOMATTOX, VA, 24522",-78.833145,37.36414
"725 PATRICK HENRY DRIVE, BLACKSBURG, VA, 24060",-80.41115,37.244152
"72 KINGSTON DRIVE, DALEVILLE, VA, 24083",-79.90982,37.39603
"300 MAIN STREET, SUTTON, WV, 26601",-80.70858,38.66451
"2148 E. MIDLAND TRAIL, BUENA VISTA, VA, 24416",-79.37808,37.743973
"915 WEST STUART DRIVE, HILLSVILLE, VA, 24343",-80.743546,36.7555
"550 NORTH FRANKLIN ST, CHRISTIANSBURG, VA, 24073",-80.41409,37.136925
"246 MAIN STREET, CLAY, WV, 25043",-81.077156,38.4602
"317 MARKET ST, NEW CASTLE, VA, 24127",,
"414 PARK AVE, DANVILLE, VA, 24541",,
"100 GILES AVENUE, DUBLIN, VA, 24084",-80.686104,37.105648
"100 CHURCH STREET, FAYETTEVILLE, WV, 25840",-81.10301,38.053513
"100 MAIN STREET, FLOYD, VA, 24091",,
"13205 BOOKER T. WASHINGTON HWY, HARDY, VA, 24101",-79.71496,37.119648
"1 TAYLOR AVENUE SUITE 3, PEARISBURG, VA, 24134",-80.72212,37.323
"506 E NELSON STREET, LEXINGTON, VA, 24450",-79.43621,37.779354
"905 COURT STREET, LYNCHBURG, VA, 24504",-79.144066,37.413746
"65 WEST CHURCH ST., MARTINSVILLE, VA, 24112",-79.87513,36.69141
"350 MAIN ST, UNION, WV, 24983",,
"700 MAIN ST, SUMMERSVILLE, WV, 26651",-80.85194,38.281124
"742 COMMERCE STREET, STUART, VA, 24171",-80.25694,36.632763
"4048 FRANKLIN TURNPIKE, DANVILLE, VA, 24540",-79.41883,36.67507
"21 NORTH MAIN STREET, CHATHAM, VA, 24531",-79.39827,36.825405
"900 JAIL LANE, MARLINTON, WV, 24954",,
"7373 PEPPERS FERRY BLVD, RADFORD, VA, 24141",,
"1500 WADSWORTH STREET, RADFORD, VA, 24141",-80.566765,37.120495
"702 9TH STREET SE, ROANOKE, VA, 24013",-79.928276,37.267887
"4737 VALLEY VIEW BLVD, ROANOKE, VA, 24012",-79.95664,37.299297
"2001 COLONIAL AVE SW, ROANOKE, VA, 24015",-79.953636,37.25621
"4488 ELECTRIC ROAD, ROANOKE, VA, 24015",-79.974434,37.231056
"3970 VALLEY GATEWAY BLVD, ROANOKE, VA, 24012",,
"4049 BRAMBLETON AVE, ROANOKE, VA, 24018",-80.0083,37.23076
"150 HERSHBERGER ROAD, ROANOKE, VA, 24019",,
"550 OLD FRANKLIN TURNPIKE ROCKY MOUNT, ROCKY MOUNT, VA, 24151",,
"1838 W. MAIN STREET, SALEM, VA, 24153",-80.08866,37.28849
"1970 ROANOKE BOULEVARD, SALEM, VA, 24153",-80.024925,37.276157
"915 HARDY ROAD, VINTON, VA, 24179",-79.888306,37.27306
"640 HAMILTON BOULEVARD(SOUTH BOSTON POLICE DEPARTMENT), APPOMATTOX, VA, 24522",,
"240 THIRD DIVISION LOOP, APPOMATTOX, VA, 24522",-78.86858,37.361496
"3775 W. MAIN STREET, SALEM, VA, 24153",-80.12722,37.27705
"3RD AVENUE, COWEN, WV, 26206",,
"2 COURT SQUARE,G3, WEBSTER SPRINGS, WV, 26288",-80.412796,38.478146
"381 GREENBRIAR RD, LEWISBURG, WV, 24901",-80.438065,37.802433
"120 WILKINSON AVE, CARY, NC, 27513",-78.77747,35.790146
"3573 HILLSBOROUGH RD, DURHAM, NC, 27705",-78.9531,36.022243
"1700 E NC HIGHWAY 54, DURHAM, NC, 27713",-78.90334,35.902702
"1812 HOLLOWAY STREET, DURHAM, NC, 27701",,
"6405 FAYETTEVILLE RD, DURHAM, NC, 27713",-78.93398,35.911976
"2610 WOLF VILLAGE WAYCAMPUS BOX 7220, RALEIGH, NC, 27695",,
"1800 MARTIN LUTHER KING JR BLVD, CHAPEL HILL, NC, 27514",-79.0594,35.966316
"106 E MARGARET LANE, HILLSBOROUGH, NC, 27278",-79.099075,36.07451
"1400 BOB WHITE BLVD, PULASKI, VA, 24301",-80.75089,37.05235
"10930 RAVEN RIDGE RD, RALEIGH, NC, 27614",-78.59076,35.906303
"2000 FAIRVIEW RD, RALEIGH, NC, 27608",-78.64613,35.804234
"2601 BLUE RIDGE RD, RALEIGH, NC, 27607",-78.70524,35.815598
"100 SAS CAMPUS DRIVE, CARY, NC, 27513",-78.765625,35.829372
"1259 DUCK RD, DUCK, NC, 27949",,
"2100 NEW BERN AVE, RALEIGH, NC, 27610",-78.60504,35.779682
"600 WALNUT ST, CARY, NC, 27511",-78.767204,35.775337
"2994 KILDAIRE FARM RD, CARY, NC, 27511",,
"10210 GREEN LEVEL CHURCH RD, CARY, NC, 27519",,
"1210 KILDAIRE FARM RD, CARY, NC, 27511",,
"100 SPRUNT ST., CHAPEL HILL, NC, 27517",-79.009476,35.90749
"2 CRESCENT DRIVE, WEST JEFFERSON, NC, 28694",-81.48603,36.38211
"733 E MAIN STREET, JEFFERSON, NC, 28640",,
"5121 NC HIGHWAY 88 W, WARRENSVILLE, NC, 28693",-81.518394,36.460674
"1614 SOUTH KANAWHA STREET, BECKLEY, WV, 25801",-81.17095,37.77134
"200 STATE STREET, MADISON, WV, 25130",-81.81974,38.06634
"SR#3GENERAL DELIVERY, RACINE, WV, 25165",,
"1320 EUCLID AVE, BRISTOL, VA, 24201",-82.19193,36.602657
"801 ANDERSON STREET, BRISTOL, TN, 37620",-82.18662,36.59228
"18765 RIVERSIDE DRIVE, VANSANT, VA, 24656",,
"1706 S CANNON BLVD, KANNAPOLIS, NC, 28083",-80.612274,35.51837
"1706 S. CANNON BLVD, KANNAPOLIS, NC, 28083",-80.612274,35.51837
"760 CABARRUS AVE, CONCORD, NC, 28027",-80.60928,35.396057
"760 CABARRUS AVE W, CONCORD, NC, 28025",,
"900 3RD STREET, ELIZABETHTON, TN, 37643",,
"525 E F STREET, ELIZABETHTON, TN, 37643",-82.232574,36.345882
"1114 QUARRIER ST, CHARLESTON, WV, 25301",-81.631714,38.347294
"1603 KANAWHA BLVDWEST, CHARLESTON, WV, 25302",,
"5003 MACCORKLE AVENUE SE, CHARLESTON, WV, 25304",-81.57756,38.31903
"1015 BRIDGE ROAD, CHARLESTON, WV, 25314",-81.64313,38.340366
"2300 MACCORKLE AVE, CHARLESTON, WV, 25304",-81.613754,38.330902
"655 WASHINGTON STREET W, CHARLESTON, WV, 25302",-81.645096,38.36498
"106 WEST LEE HIGHWAY, CHILHOWIE, VA, 24319",-81.682465,36.79853
"104 S BEAVER DAM AVE, DAMASCUS, VA, 24236",-81.792175,36.635506
"525 EAST F STREET, ELIZABETHTON, TN, 37643",-82.23257,36.345882
"1209 N. BRIDGE ST., ELKIN, NC, 28621",-80.85127,36.26447
"353 N. MAIN STREET, GALAX, VA, 24333",,
"4013 TROUTDALE HIGHWAY, MOUTH OF WILSON, VA, 24363",-81.39848,36.630188
"832 EAST MAIN STREET, FRIES, VA, 24330",-80.96791,36.708706
"915 WEST STUART DR, HILLSVILLE, VA, 24343",-80.743546,36.7555
"576 E MAIN STREET, INDEPENDENCE, VA, 24348",,
"216 HONEYSUCKLE ST, MOUNTAIN CITY, TN, 37683",-81.80005,36.46663
"2700 E DUPONT AVE, BELLE, WV, 25015",-81.492455,38.19972
"6438 SISSONVILLE DRIVE, SISSONVILLE, WV, 25320",,
"902 MAIN ST, ELKVIEW, WV, 25071",-81.48209,38.440914
"1050 REGIONAL PARK ROAD, LEBANON, VA, 24266",-82.04491,36.902405
"202 A HARPER AVE, LENOIR, NC, 28645",-81.527565,35.91433
"U.S. 119/WV 73, LOGAN, WV, 25601",,
"ROUTE 65 MCCOY ALLEY, MATEWAN, WV, 25678",,
"COAL HERITAGE RD, WELCH, WV, 24801",,
"1501 WEST MAIN STREET, PRINCETON, WV, 24740",-81.10287,37.366024
"1395 WEST D STREET, NORTH WILKESBORO, NC, 28659",-81.16032,36.157307
"411 MALL RD, OAK HILL, WV, 25901",,
"1299 ROBERT C. BYRD DRIVE, CRAB ORCHARD, WV, 25827",,
"1851 CRANWELL DRIVE, RICHLANDS, VA, 24641",,
"19408 HWY 58, CASTLEWOOD, VA, 24224",,
"159 PITTSTON RD, LEBANON, VA, 24266",-82.06045,36.899784
"5300 REDBUD HWY, HONAKER, VA, 24260",,
"9759 SAM FURR RD, HUNTERSVILLE, NC, 28078",-80.86245,35.442024
"8445 DAVIS LAKE PKWY, CHARLOTTE, NC, 28269",-80.81242,35.337368
"217 PALMER AVE, SALTVILLE, VA, 24370",-81.76473,36.878532
"910 N. MAIN ST., MARION, VA, 24354",,
"116 COURT ST, SPENCER, WV, 25276",-81.34858,38.801785
"16410 WISE ST., SAINT PAUL, VA, 24283",,
"211 CENTRAL AVE, TAZEWELL, VA, 24651",-81.52038,37.117043
"1186 EAST LEE HIGHWAY, WYTHEVILLE, VA, 24382",-80.99786,36.93812
"33472 LEE HWY, GLADE SPRING, VA, 24340",-81.778465,36.769764
"101 CHARWOOD DRIVE, ABINGDON, VA, 24210",-82.00495,36.701965
"16032 FIFTEEN MILE BOULEVARD, ABINGDON, VA, 24211",,
"5325 LANGFORD AVE, CONCORD, NC, 28027",-80.67097,35.416134
"735 RIVERVIEW AVENUE, LOGAN, WV, 25601",-82.008125,37.841908
"711 JEFFERSON ROAD, SOUTH CHARLESTON, WV, 25309",-81.71587,38.358284
"105 PINECREST DR, BECKLEY, WV, 25801",-81.16389,37.784775
"3057 MAIN ST, OAK HILL, WV, 25901",,
"910 OAKVALE RD, PRINCETON, WV, 24740",-81.05772,37.366215
"108 EAST 4TH AVE, WILLIAMSON, WV, 25661",-82.27809,37.67563
"16410 WISE ST, SAINT PAUL, VA, 24283",,
"1900 KANAWHA BOULEVARD EAST, CHARLESTON, WV, 25305",-81.61297,38.33553
"245 S 4TH STREET, WYTHEVILLE, VA, 24382",-81.08362,36.94724
"363 MAIN STSTE 204, GRANTSVILLE, WV, 26147",-81.094086,38.92469
"WASHINGTON AVE, ATHENS, TN, 37303",,
"940 EAST LAMAR ALEXANDER PARKWAY, MARYVILLE, TN, 37804",-83.95834,35.754948
"201 17TH STREET, ASHLAND, KY, 41101",-82.63772,38.478935
"815 NORTH JACKSON STREET, ATHENS, TN, 37303",-84.59779,35.450565
"6530 HORTON HWY, GREENEVILLE, TN, 37745",-82.83821,36.333344
"603 WOOD AVE W, BIG STONE GAP, VA, 24219",-82.783646,36.860146
"61 TERMINAL DRIVE, FLETCHER, NC, 28732",,
"425 W. STATE STREET, BLACK MOUNTAIN, NC, 28711",,
"505 SMOKEY PARK HIGHWAY, ASHEVILLE, NC, 28806",-82.64125,35.5556
"805 FAIRVIEW RD, ASHEVILLE, NC, 28803",-82.51093,35.565067
"1124 PATTON AVE, ASHEVILLE, NC, 28806",-82.59902,35.586567
"1835 HENDERSONVILLE RD, ASHEVILLE, NC, 28803",,
"841 MERRIMON AVE, ASHEVILLE, NC, 28804",-82.55302,35.627296
"91 S. TUNNEL RD, ASHEVILLE, NC, 28805",,
"3 MALL ROAD, BARBOURSVILLE, WV, 25504",-82.26219,38.420666
"766 B STREET, CEREDO, WV, 25507",,
"125 W. BROAD ST., CLINTON, TN, 37716",-84.13393,36.099934
"102 E BROADWAY, NEWPORT, TN, 37821",,
"517 FRONT ST W, COEBURN, VA, 24230",-82.48647,36.940163
"123 WEST HWY 25/70, DANDRIDGE, TN, 37725",,
"445 W MAIN STREET, DANVILLE, KY, 40422",-84.7749,37.64599
"410 CHASE STREET, CLINTWOOD, VA, 24228",,
"141 TOWN CENTER DR., CROSSVILLE, TN, 38558",,
"2901 HENDERSONVILLE ROAD, FLETCHER, NC, 28732",-82.50562,35.441906
"8120 RUTLEDGE PIKE, RUTLEDGE, TN, 37861",-83.51357,36.28089
"7469 ASHEVILLE HWY., GREENEVILLE, TN, 37743",-82.859024,36.05235
"275 W. GREENE DR., MOSHEIM, TN, 37818",-82.97417,36.18435
"200 N. COLLEGE STREET, GREENEVILLE, TN, 37745",-82.82875,36.163788
"220-1 MAIN ST, HAMLIN, WV, 25523",-82.1061,38.276115
"218 SOUTH MAIN, HARLAN, KY, 40831",-83.32291,36.846584
"1820 ROANE STATE HWY, HARRIMAN, TN, 37748",-84.54591,35.892307
"1797 ROANE STATE HWY, HARRIMAN, TN, 37748",-84.54525,35.892647
"100 N. GROVE ST., HENDERSONVILLE, NC, 28792",,
"703 7TH AVE HUNTINGTON, HUNTINGTON, WV, 25701",-82.44602,38.41611
"RT 21 AT PLEASANT VALLEY ROAD, KENNA, WV, 25248",,
"203 SOUTH CHURCH ST, RIPLEY, WV, 25271",-81.70789,38.813305
"601 E. MAIN ST., JOHNSON CITY, TN, 37601",-82.342476,36.32065
"123 BOONE STREET, JONESBOROUGH, TN, 37659",-82.47073,36.296913
"903 CROSS LANES DR, CROSS LANES, WV, 25313",-81.79535,38.42061
"6809 OHIO AVENUE, SAINT ALBANS, WV, 25177",-81.7804,38.37582
"3319 SOUTH US 421, HARLAN, KY, 40831",,
"525 WHITLEY STREET, LONDON, KY, 40741",-84.085266,37.117516
"100 JUSTICE DRIVE, HAZARD, KY, 41701",,
"5975 STATE ROUTE US 60, ASHLAND, KY, 41102",,
"699 EASTERN BYPASS, RICHMOND, KY, RICHMOND, KY, 40475",-84.28608,37.731136
"105 E MAIN STREET, MOREHEAD, KY, 40351",,
"3499 N MAYO TRAIL, PIKEVILLE, KY, 41501",,
"1 TRIBE WAY, KINGSPORT, TN, 37660",,
"1000 LADD LANDING BLVD., KINGSTON, TN, 37763",-84.49806,35.88483
"4805 N BROADWAY, KNOXVILLE, TN, 37918",-83.92799,36.027813
"205 RIVER BEND DR., JONESVILLE, VA, 24263",,
"2300 RICHMOND RD, LEXINGTON, KY, 40502",-84.46374,38.01721
"315 ENGLEWOOD RD., MADISONVILLE, TN, 37354",-84.36594,35.514988
"191 CARL ELLER ROAD, MARS HILL, NC, 28754",-82.545494,35.824703
"341 E MAIN ST, MILTON, WV, 25541",-82.127304,38.434788
"319 HICKORY ST, MADISONVILLE, TN, 37354",,
"810 INDIAN MOUND DRIVE, MOUNT STERLING, KY, 40353",,
"35 SOUTH BANK STREET, MOUNT STERLING, KY, 40353",-83.9431,38.05565
"102 EAST BROADWAY, NEWPORT, TN, 37821",-83.19243,35.96725
"497 1ST AVENUE SOUTH, NITRO, WV, 25143",-81.83182,38.396374
"1128 PARK AVENUE, NORTON, VA, 24273",-82.635704,36.931587
"200 S. TULANE AVE, OAK RIDGE, TN, 37830",-84.25725,36.012856
"19 GOODPASTER AVE, OWINGSVILLE, KY, 40360",-83.770256,38.143814
"3071 PARKWAY, PIGEON FORGE, TN, 37863",-83.56162,35.79427
"50 STONEGATE CENTER, SOMERSET, KY, 42501",,
"SHERIFF'S DEPARTMENT3389 WINFIELD ROAD, WINFIELD, WV, 25213",,
"1721 LEXINGTON RD, RICHMOND, KY, 40475",-84.312294,37.769104
"104 LAWSON ST., ROCKY TOP, TN, 37769",-84.15687,36.22004
"1595 FLEMINGSBURG ROAD, MOREHEAD, KY, 40351",,
"8028 RUTLEDGE PIKE, RUTLEDGE, TN, 37861",-83.52014,36.280006
"42158 US 58, DUFFIELD, VA, 24244",,
"575 SCOTT HIGH DRIVE, HUNTSVILLE, TN, 37756",-84.53253,36.406338
"336 WATER STREET, GATE CITY, VA, 24251",-82.5826,36.63616
"735 MIDDLE CREEK ROAD, SEVIERVILLE, TN, 37862",-83.53769,35.854534
"300 GARY WADE BLVD, SEVIERVILLE, TN, 37862",,
"51 6TH AVENUE, SAINT ALBANS, WV, 25177",-81.83766,38.38697
"208 MONROE ST., SWEETWATER, TN, 37874",-84.46426,35.59946
"371 ASHEVILLE HWY, BREVARD, NC, 28712",,
"70 WEST STREET, GREENEVILLE, TN, 37745",-82.75821,36.175232
"130 VETERANS STREET, MAYNARDVILLE, TN, 37807",-83.80834,36.247375
"113 GRAY RURITAN DRIVE, GRAY, TN, 37615",-82.48419,36.418358
"FRANK B. SMITH LN, WEBER CITY, VA, 24290",,
"3339 US ROUTE 60 EAST, HUNTINGTON, WV, 25705",,
"8021 COURT AVENUE, HAMLIN, WV, 25523",-82.10465,38.27887
"3389 WINFIELD ROAD, WINFIELD, WV, 25213",,
"1548 MAIN ST., WHITE PINE, TN, 37890",-83.28832,36.105217
"16 SOUTH MAPLE STREET, WINCHESTER, KY, 40391",-84.17884,37.99357
"3232 WINFIELD ROAD, WINFIELD, WV, 25213",-81.88548,38.53691
"207 WOODLAND DRIVE, WISE, VA, 24293",,
"899 JAMES TOWN STREET, COLUMBIA, KY, 42728",,
"115 HENRY ST., CROSSVILLE, TN, 38555",-85.02834,35.947315
"90 JUSTICE CENTER DR, CROSSVILLE, TN, 38555",-85.023384,35.941307
"1118 JAMESTOWN STREET, COLUMBIA, KY, 42728",-85.3043,37.090607
"900 N. CHURCH ST, LIVINGSTON, TN, 38570",-85.32602,36.39314
"928 DECATUR PIKE, ATHENS, TN, 37303",-84.61028,35.44838
"207 WEST LEXINGTON ST, HARRODSBURG, KY, 40330",-84.84577,37.76252
"250 E STRATTON AVE, MONTEREY, TN, 38574",-85.27049,36.14345
"201F NORTH ELMORE ST., MONTEREY, TN, 38574",-85.26287,36.144142
"890 OVERTON PLAZA, LIVINGSTON, TN, 38570",-85.33201,36.380577
"229 FRONT STREET, SPRING CITY, TN, 37381",,
"410 MONUMENT SQUARE #109, JAMESTOWN, KY, 42629",,
"100 COURT SQURE, ELIZABETH, WV, 26143",,
"200 SIXTH STREET, POINT PLEASANT, WV, 25550",-82.13819,38.8446
"333 VIRGINIA STREET, RAVENSWOOD, WV, 26164",-81.76148,38.951107
"407 5TH STREET, NEW HAVEN, WV, 25265",,
"1695 ELIZABETH PIKE, MINERAL WELLS, WV, 26150",-81.51464,39.17889
"15425 EMERSON AVE, WAVERLY, WV, 26184",,
"600 WEST UNION STREET, ATHENS, OH, 45701",-82.12298,39.33105
"559 NORTH CASSINGHAM ROADBEXLEY, COLUMBUS, OH, 43209",-82.92913,39.981487
"750 MOUNT ORAB PIKE, GEORGETOWN, OH, 45121",-83.90068,38.878468
"206 STERLING RUN BLVD, MOUNT ORAB, OH, 45154",-83.92221,39.038033
"887 N BRIDGE STREET, CHILLICOTHE, OH, 45601",-82.976494,39.34652
"7911 DILEY ROAD, CANAL WINCHESTER, OH, 43110",,
"490 N CENTER STCORNER OF N CENTER & STEMEN RD, PICKERINGTON, OH, 43147",,
"1735 N MEMEORIAL DR, LANCASTER, OH, 43130",-82.62187,39.732826
"110 WEST MARKET STREET, WASHINGTON COURT HOUSE, OH, 43160",,
"116 S MAIN CROSS STREET, FLEMINGSBURG, KY, 41041",-83.7342,38.421726
"300 S. HAMILTON RD, GAHANNA, OH, 43230",-82.86603,40.024982
"3637 S. HIGH ST, COLUMBUS, OH, 43207",-82.99874,39.88707
"6095 GENDER RD, CANAL WINCHESTER, OH, 43110",-82.82873,39.849834
"2193 FRANK RD, COLUMBUS, OH, 43223",-83.059204,39.920715
"5690 CLYDE MOORE DR, GROVEPORT, OH, 43125",-82.90337,39.855946
"55 S 23RD STREET, CAMBRIDGE, OH, 43725",-81.56525,40.027977
"350 EAST BROAD STREET, PATASKALA, OH, 43062",,
"60 S. 4TH STREET, MCCONNELSVILLE, OH, 43756",,
"205 N 7TH STREET, ZANESVILLE, OH, 43701",-82.003746,39.943493
"2200 JUNE PARKWAY, ZANESVILLE, OH, 43701",-82.01437,39.90978
"9500 JOHNSTOWN RD., NEW ALBANY, OH, 43054",-82.797,40.08875
"2 WEST MAIN STREET, NEW CONCORD, OH, 43762",-81.73499,39.99361
"2323 MURDOCH AVENUE, PARKERSBURG, WV, 26101",-81.54896,39.28111
"1311 REFUGEE RD., PICKERINGTON, OH, 43147",,
"7240 E. MAIN ST, REYNOLDSBURG, OH, 43068",,
"28 N PAINT ST., CHILLICOTHE, OH, 45601",,
"609 28TH ST, VIENNA, WV, 26105",-81.54858,39.323883
"1614 WASHINGTON BLVD, BELPRE, OH, 45714",-81.5944,39.27645
"CORNER OF 2ND ST AND PUTNAM ST, MARIETTA, OH, 45750",,
"4727 STATE ROUTE 60, MARIETTA, OH, 45750",-81.46717,39.46597
"420 FIFTH STREET, BEVERLY, OH, 45715",-81.63311,39.54804
"309 4TH STREET, MARIETTA, OH, 45750",-81.4523,39.417282
"8465 STATE ROUTE 339, BARLOW, OH, 45712",,
"3828 STAUNTON TPK., PARKERSBURG, WV, 26104",-81.50101,39.21545
"365 S. YEARLING RD., COLUMBUS, OH, 43213",,
"100 WEST 5TH ST, WILLIAMSTOWN, WV, 26187",,
"1340 HARRIS HWY, PARKERSBURG, WV, 26101",-81.62787,39.23897
"240 PARSONS AVE, COLUMBUS, OH, 43215",-82.98193,39.959232
"548 CLINTON AVE, WASHINGTON COURT HOUSE, OH, 43160",-83.44698,39.532185
"3360 PARK ST, GROVE CITY, OH, 43123",-83.09274,39.881718
"4584 COLUMBUS RD, CENTERBURG, OH, 43011",-82.69113,40.307945
"11660 UPPER GILCHREST RD, MOUNT VERNON, OH, 43050",-82.437225,40.401806
"8236 W. MAIN ST, ALEXANDRIA, KY, 41001",,
"116 W MIAMI STREET, BROOKSVILLE, KY, 41004",-84.06792,38.684536
"420 E PLEASANT STREET, CYNTHIANA, KY, 41031",,
"113 W. PIKE ST., CYNTHIANA, KY, 41031",,
"202 CHAPEL STREET, FALMOUTH, KY, 41040",-84.33061,38.678226
"318 E MAIN, BLANCHESTER, OH, 45107",,
"120 E MAIN STREET, WILMINGTON, OH, 45177",,
"444 E WASHINGTON, SABINA, OH, 45169",,
"2 INNOVATION DR, GREENVILLE, SC, 29607",-82.318565,34.803543
"816 W. DEKALB ST., CAMDEN, SC, 29020",-80.61162,34.246048
"312 EAST FREDERICK ST., GAFFNEY, SC, 29340",-81.64403,35.073883
"121 CHURCH ST, CHESTER, SC, 29706",-81.211205,34.703568
"1691 JA COCHRAN BYPASS, CHESTER, SC, 29706",-81.19205,34.69703
"300 N. MAIN STREET, FOUNTAIN INN, SC, 29644",,
"426 N. MAIN ST., GREENVILLE, SC, 29601",,
"701 GROVE RD, GREENVILLE, SC, 29605",-82.41376,34.821472
"830 S. BUNCOMBE RD., GREER, SC, 29650",-82.241714,34.918633
"729 SE MAIN STREET, SIMPSONVILLE, SC, 29681",,
"301 MCCALL ST., GREER, SC, 29651",-82.23137,34.937576
"7852 REA RD, CHARLOTTE, NC, 28277",-80.813255,35.06063
"6701 MORRISON BLVD, CHARLOTTE, NC, 28210",-80.82666,35.152565
"13000 S TRYON, CHARLOTTE, NC, 28278",,
"7036 BRIGHTON PARK DR, CHARLOTTE, NC, 28226",-80.662094,35.171017
"8322 PINEVILLE MATTHEWS RD, CHARLOTTE, NC, 28226",-80.85968,35.087574
"2199 SOUTHPORT RD., SPARTANBURG, SC, 29306",-81.88733,34.921356
"87 GARNER RD., SPARTANBURG, SC, 29303",-81.930664,34.9657
"924 N. HOWE STREET, SOUTHPORT, NC, 28461",,
"240 HOSPITAL DRIVE NE, BOLIVIA, NC, 28422",,
"2410 CHARLESTON HWY, CAYCE, SC, 29033",-81.07909,33.942554
"500 KNOX ABBOTT DR, CAYCE, SC, 29033",-81.05637,33.98502
"1 JUSTICE SQUARE, COLUMBIA, SC, 29201",-81.04024,34.002304
"1601 CHURCH ST, CONWAY, SC, 29526",-79.06268,33.84547
"2469 MAIN STREET, ELGIN, SC, 29045",-80.790375,34.171207
"300 S. IRBY STREET, FLORENCE, SC, 29501",,
"221 N. BELTLINE DR., FLORENCE, SC, 29505",-79.824646,34.18806
"5205 N. TRENHOLM ROAD, COLUMBIA, SC, 29206",-80.96633,34.018745
"4110 MOSEBY STREET, COLUMBIA, SC, 29207",,
"313SOUND ROAD, HOLLY RIDGE, NC, 28445",,
"1230 COLUMBIA AVE., IRMO, SC, 29063",,
"317 WESTERN BLVD, JACKSONVILLE, NC, 28546",-77.38277,34.763092
"1600 GUM BRANCH RD., JACKSONVILLE, NC, 28540",,
"359 WESTERN BLVD., JACKSONVILLE, NC, 28546",-77.384125,34.766956
"821 RIDGEWAY RD., LUGOFF, SC, 29078",-80.68163,34.227226
"521 GIBSON ROAD, LEXINGTON, SC, 29072",-81.24982,33.979713
"2222 S. COLLEGE RD., WILMINGTON, NC, 28403",,
"5145 SOUTH COLLEGE ROAD, WILMINGTON, NC, 28412",-77.89231,34.14645
"9104 MARKET STREET, WILMINGTON, NC, 28411",-77.77089,34.316936
"1333 SOUTH DICKINSON DRIVE, LELAND, NC, 28451",-78.045715,34.19961
"510 CAROLINA BAY DRIVE, WILMINGTON, NC, 28403",,
"2243 SOUTH 17TH STREET, WILMINGTON, NC, 28401",,
"507 EAST FREMONT STREET, BURGAW, NC, 28425",-77.92033,34.551292
"550 WILSON RD., NEWBERRY, SC, 29108",-81.59011,34.27197
"1309 NC HWY 210, SNEADS FERRY, NC, 28460",,
"3069 RICHLANDS HWY, JACKSONVILLE, NC, 28540",-77.47356,34.755566
"5 RICHLAND MEDICAL PARK DRSUITE 470, COLUMBIA, SC, 29203",-81.03045,34.027515
"5623 TWO NOTCH RD, COLUMBIA, SC, 29223",-80.98197,34.052395
"9005 RICHLANDS HWY, RICHLANDS, NC, 28574",-77.55687,34.90464
"2915 PLATT SPRINGS RD, WEST COLUMBIA, SC, 29170",,
"1281 N. MAIN STREET, SUMTER, SC, 29150",,
"335 NORTH LAFAYETTE DR, SUMTER, SC, 29151",-80.33612,33.92619
"2540 NC 210, SURF CITY, NC, 28445",-77.56764,34.449356
"5126 LIONFISH DR, WILMINGTON, NC, 28403",-77.86845,34.219765
"2349 AUGUSTA RD, WEST COLUMBIA, SC, 29169",-81.10087,33.98233
"1300 SUNSET BLVD, WEST COLUMBIA, SC, 29169",,
"1537 CHARLESTON HWY, WEST COLUMBIA, SC, 29169",-81.07703,33.972187
"200 N. 12TH STREET, WEST COLUMBIA, SC, 29169",-81.07328,33.989014
"500 JEFFERSON STREET, WHITEVILLE, NC, 28472",-78.6962,34.33838
"117 E. COLUMBUS ST, WHITEVILLE, NC, 28472",-78.70262,34.326344
"2 GOVERNMENTAL AVE, HAVELOCK, NC, 28532",-76.9018,34.876083
