"3280","111 E. COURT STREET, METAMORA, IL, 61548","No_Match"
"3282","126 GROVE STREET, STANDISH, MI, 48658","Tie"
"780","214 RAHWAY AVENUE, ELIZABETH, NJ, 07202","Match","Exact","214 RAHWAY AVE, ELIZABETH, NJ, 07202","-74.22175,40.659954","60578378","L"
"3055","45125 W 10 MILE RD, NOVI, MI, 48375","Match","Non_Exact","45125 W 10 MILE RD, NOVI, MI, 48375","-83.49046,42.466133","644959225","L"
"3037","1245 CLARION AVENUE, HOLLAND, OH, 43528","Match","Exact","1245 CLARION AVE, HOLLAND, OH, 43528","-83.70971,41.618702","33930031","L"
"772","1 LOGAN DRIVE, CRANBURY, NJ, 08512","No_Match"
"3036","7059 ORCHARD CENTRE DR, HOLLAND, OH, 43528","Match","Exact","7059 ORCHARD CENTRE DR, HOLLAND, OH, 43528","-83.710495,41.609512","33962364","L"
"773","78 RICHMOND TERRACE (STGEORGE), STATEN ISLAND, NY, 10301","Match","Exact","78 RICHMOND TER, STATEN ISLAND, NY, 10301","-74.07699,40.644657","59878882","L"
"3039","818 RIVERSIDE AVE, ADRIAN, MI, 49221","Match","Exact","818 RIVERSIDE AVE, ADRIAN, MI, 49221","-84.049835,41.912727","25942604","R"
"770","1 PARKER ROAD, CHESTER, NJ, 07930","Match","Exact","1 PARKER RD, CHESTER, NJ, 07930","-74.74052,40.764725","60515056","L"
"3038","21 E. CHURCH ST., LAKE ORION, MI, 48362","Tie"
"771","1370 ROUTE 31 NORTH, ANNANDALE, NJ, 08801","No_Match"
"2710","2631 HWY 44, VACHERIE, LA, 70090","No_Match"
"776","1 CIVIC CENTER DRIVE, EAST BRUNSWICK, NJ, 08816","No_Match"
"2711","3301 17TH STREET, METAIRIE, LA, 70002","Match","Exact","3301 17TH ST, METAIRIE, LA, 70002","-90.1566,30.009195","93498177","R"
"777","80 ONE MILE RD., EAST WINDSOR, NJ, 08520","No_Match"
"2712","1514 JEFFERSON HWY, NEW ORLEANS, LA, 70121","No_Match"
"774","116 MAIN STREET (TOTTENVILLE), STATEN ISLAND, NY, 10307","Match","Exact","116 MAIN ST, STATEN ISLAND, NY, 10307","-74.24969,40.511967","642648662","R"
"2713","2614 TULANE AVE, NEW ORLEANS, LA, 70119","Match","Exact","2614 TULANE AVE, NEW ORLEANS, LA, 70119","-90.08944,29.961195","637867870","L"
"775","2320 HYLAN BLVD (NEW DORP), STATEN ISLAND, NY, 10306","Match","Exact","2320 HYLAN BLVD, STATEN ISLAND, NY, 10306","-74.10609,40.574112","59868891","L"
"2714","260 JUDGE EDWARD DUFRENE PARKWAY, LULING, LA, 70070","No_Match"
"2715","5200 HWY 1, LOCKPORT, LA, 70374","No_Match"
"2716","3225 THIRD STREET, BERWICK, LA, 70342","Match","Exact","3225 3RD ST, BERWICK, LA, 70342","-91.21852,29.69321","85901715","L"
"778","47 BROAD ST.55 WYCKOFF RD., EATONTOWN, NJ, 07724","Match","Exact","47 BROAD ST, EATONTOWN, NJ, 07724","-74.057396,40.30583","90455052","L"
"2717","508 SECOND STREET, FRANKLIN, LA, 70538","Match","Exact","508 2ND ST, FRANKLIN, LA, 70538","-91.50229,29.790186","637857095","R"
"779","100 MUNICIPAL BLVD., EDISON, NJ, 08817","Match","Exact","100 MUNICIPAL BLVD, EDISON, NJ, 08817","-74.39429,40.52625","60313130","R"
"2718","500 HONDURAS, HOUMA, LA, 70360","Match","Non_Exact","500 HONDURAS ST, HOUMA, LA, 70360","-90.722755,29.590544","92051712","R"
"2719","815 BRASHEAR AVE, MORGAN CITY, LA, 70380","Match","Exact","815 BRASHEAR AVE, MORGAN CITY, LA, 70380","-91.2033,29.701078","85894577","R"
"3040","150 S HIGHLANDER WAY, HOWELL, MI, 48843","Match","Exact","150 S HIGHLANDER WAY, HOWELL, MI, 48843","-83.953964,42.61284","23573842","L"
"3041","4395 ALBON ROAD, MONCLOVA, OH, 43542","Match","Exact","4395 ALBON RD, MONCLOVA, OH, 43542","-83.737885,41.560955","618103798","R"
"3042","14500 E. 12 MILE RD. - K340, WARREN, MI, 48088","Match","Non_Exact","14500 E 12 MILE RD, WARREN, MI, 48088","-82.976006,42.50837","110724901","R"
"3043","43565 ELIZABETH ROAD, MOUNT CLEMENS, MI, 48043","Match","Non_Exact","43565 ELIZABETH ST, MOUNT CLEMENS, MI, 48043","-82.887695,42.617","110733045","L"
"3044","58 S. WILSON, MOUNT CLEMENS, MI, 48043","Match","Non_Exact","58 WILSON BLVD, MOUNT CLEMENS, MI, 48043","-82.890366,42.595406","110682532","R"
"3045","280 W 13 MILE ROAD, MADISON HEIGHTS, MI, 48071","Tie"
"3046","3100 OAKWOOD BLVD, MELVINDALE, MI, 48122","Match","Exact","3100 OAKWOOD BLVD, MELVINDALE, MI, 48122","-83.17576,42.28238","638748584","R"
"2723","7149 RIDGE ROAD, CINCINNATI, OH, 45237","Match","Exact","7149 RIDGE RD, CINCINNATI, OH, 45237","-84.43127,39.19705","103929080","L"
"763","590 OLD YORK ROAD, BRANCHBURG, NJ, 08876","Match","Non_Exact","590 OLD YORK RD, BRANCHBURG, NJ, 08876","-74.701,40.561157","59978863","R"
"2724","528 S. COLLEGE AVE., BLOOMINGTON, IN, 47403","Match","Non_Exact","528 S COLLEGE AVE, BLOOMINGTON, IN, 47403","-86.534966,39.160984","42322623","R"
"764","100 COMMONS WAY, BRIDGEWATER, NJ, 08807","Match","Exact","100 COMMONS WAY, BRIDGEWATER, NJ, 08807","-74.6264,40.592865","59980621","L"
"2721","200 NORTHWEST BLVD., FRANKLIN, LA, 70538","Match","Exact","200 NORTHWEST BLVD, FRANKLIN, LA, 70538","-91.5179,29.808672","85906567","L"
"765","77 RT. 206, STANHOPE, NJ, 07874","Match","Non_Exact","77 US HWY 206, STANHOPE, NJ, 07874","-74.7187,40.932056","636496919","R"
"2722","973 HWY 90 EAST, MORGAN CITY, LA, 70380","No_Match"
"766","90 ROUTE 206, STANHOPE, NJ, 07874","Match","Non_Exact","90 US HWY 206, STANHOPE, NJ, 07874","-74.72044,40.93437","98006107","R"
"2720","1002 HWY 70, MORGAN CITY, LA, 70380","Match","Non_Exact","1002 STATE RTE 70, MORGAN CITY, LA, 70380","-91.20056,29.703672","85888735","R"
"760","29 PARK AVE., BERKELEY HEIGHTS, NJ, 07922","Match","Exact","29 PARK AVE, BERKELEY HTS, NJ, 07922","-74.44298,40.68116","60588970","R"
"761","1 COLLYER LANE, BASKING RIDGE, NJ, 07920","Match","Exact","1 COLLYER LN, BASKING RIDGE, NJ, 07920","-74.54762,40.698307","59986331","R"
"3069","11165 OLIVE, ROMULUS, MI, 48174","Match","Non_Exact","11165 OLIVE ST, ROMULUS, MI, 48174","-83.398926,42.22097","95417565","L"
"762","166 MINE BROOK ROAD, BERNARDSVILLE, NJ, 07924","Match","Exact","166 MINE BROOK RD, BERNARDSVILLE, NJ, 07924","-74.57801,40.714058","59966689","L"
"2729","40 NORTH MAIN STREET, WALTON, KY, 41094","Match","Exact","40 N MAIN ST, WALTON, KY, 41094","-84.61132,38.866154","81949914","R"
"2727","3000 CONRAD LANE, BURLINGTON, KY, 41005","Match","Exact","3000 CONRAD LN, BURLINGTON, KY, 41005","-84.7226,39.0374","639632326","R"
"767","230 ROOSEVELT AVE., CARTERET, NJ, 07008","Match","Exact","230 ROOSEVELT AVE, CARTERET, NJ, 07008","-74.21792,40.575695","60277043","R"
"2728","1843 MOUNT ZION RD, UNION, KY, 41091","Match","Exact","1843 MOUNT ZION RD, UNION, KY, 41091","-84.675285,38.947086","627655618","R"
"768","471 MAIN STREET, CHATHAM, NJ, 07928","Match","Exact","471 MAIN ST, CHATHAM, NJ, 07928","-74.39275,40.745132","60488065","L"
"2725","1175 COLLEGE MALL RD., BLOOMINGTON, IN, 47401","Match","Non_Exact","1175 S COLLEGE MALL RD, BLOOMINGTON, IN, 47401","-86.49768,39.154705","42324715","L"
"769","641 SHUNPIKE ROAD, CHATHAM, NJ, 07928","Match","Exact","641 SHUNPIKE RD, CHATHAM, NJ, 07928","-74.43163,40.74633","60449828","L"
"2726","4343 COOPER RD, BLUE ASH, OH, 45242","Match","Exact","4343 COOPER RD, BLUE ASH, OH, 45242","-84.38952,39.237316","103927725","R"
"3070","18760 13 MILE RD, ROSEVILLE, MI, 48066","Match","Non_Exact","18760 E 13 MILE RD, ROSEVILLE, MI, 48066","-82.92854,42.5245","110681125","R"
"3071","29753 GRATIOT, ROSEVILLE, MI, 48066","No_Match"
"3078","8650 CANAL ROAD, STERLING HEIGHTS, MI, 48314","Match","Exact","8650 CANAL RD, STERLING HTS, MI, 48314","-83.02669,42.622604","110659492","R"
"3079","6635 MAPLEWOOD AVE., SYLVANIA, OH, 43560","Match","Exact","6635 MAPLEWOOD AVE, SYLVANIA, OH, 43560","-83.703964,41.717068","33927249","L"
"3076","43893 SCHOENHERR ROAD, STERLING HEIGHTS, MI, 48313","Match","Exact","43893 SCHOENHERR RD, STERLING HTS, MI, 48313","-82.99276,42.61756","110736495","R"
"3077","40333 DODGE PARK, STERLING HEIGHTS, MI, 48313","Match","Non_Exact","40333 DODGE PARK RD, STERLING HTS, MI, 48313","-83.01115,42.59092","619732631","L"
"3074","219 WHIPPLE ST, SOUTH LYON, MI, 48178","Match","Exact","219 WHIPPLE ST, SOUTH LYON, MI, 48178","-83.65345,42.461452","69766198","R"
"3075","12875 E. 14 MILE RD, STERLING HEIGHTS, MI, 48312","Match","Non_Exact","12875 E 14 MILE RD, STERLING HTS, MI, 48312","-82.995026,42.5377","110674712","L"
"3072","211 EAST THIRD STREET, ROYAL OAK, MI, 48067","Match","Exact","211 E 3RD ST, ROYAL OAK, MI, 48067","-83.14284,42.48815","69745824","L"
"3073","100 NORTH HARRIS, SALINE, MI, 48176","Match","Non_Exact","100 N HARRIS ST, SALINE, MI, 48176","-83.77949,42.16877","26018934","R"
"2732","6131 CAMPUS LN, CINCINNATI, OH, 45230","Match","Exact","6131 CAMPUS LN, CINCINNATI, OH, 45230","-84.38818,39.09166","103937732","R"
"754","295 RAMAPO VALLEY ROAD, OAKLAND, NJ, 07436","Match","Exact","295 RAMAPO VALLEY RD, OAKLAND, NJ, 07436","-74.24516,41.02174","64414167","L"
"2733","2300 FERGUSON RD, CINCINNATI, OH, 45238","Match","Exact","2300 FERGUSON RD, CINCINNATI, OH, 45238","-84.601,39.127193","103961719","R"
"755","475 VALLEY ROAD, WAYNE, NJ, 07470","Match","Exact","475 VALLEY RD, WAYNE, NJ, 07470","-74.2295,40.928642","638547980","R"
"2734","4150 READING ROAD, CINCINNATI, OH, 45229","Match","Exact","4150 READING RD, CINCINNATI, OH, 45229","-84.47493,39.158134","640628299","R"
"752","280 GODWIN AVENUE, MIDLAND PARK, NJ, 07432","Match","Exact","280 GODWIN AVE, MIDLAND PARK, NJ, 07432","-74.14159,40.991173","64404668","R"
"2735","4777 KENARD AVE, CINCINNATI, OH, 45232","Match","Exact","4777 KENARD AVE, CINCINNATI, OH, 45232","-84.51309,39.16419","103961601","R"
"753","649 MARKET ST., NEWARK, NJ, 07102","Match","Non_Exact","649 MARKET ST, NEWARK, NJ, 07105","-74.149376,40.73059","63468538","L"
"3059","12060 MANTAWAUKA DRIVEFENTON, FENTON, MI, 48430","Match","Non_Exact","12060 MANTAWAUKA DR, FENTON, MI, 48430","-83.716064,42.85398","69599199","L"
"750","525 WEST MARKET STPATROL HQ, NEWARK, NJ, 07105","No_Match"
"3058","2525 JOSLYN ROAD, LAKE ORION, MI, 48362","No_Match"
"751","160 BELMONT AVE., GARFIELD, NJ, 07026","Match","Exact","160 BELMONT AVE, GARFIELD, NJ, 07026","-74.10576,40.876118","64382788","R"
"2730","6682 PRINCETON-GLENDALE RD., HAMILTON, OH, 45011","Match","Non_Exact","6682 PRINCETON GLENDALE RD, HAMILTON, OH, 45011","-84.454124,39.386036","613728243","L"
"2731","5818 MADISON ROAD, CINCINNATI, OH, 45227","Match","Exact","5818 MADISON RD, CINCINNATI, OH, 45227","-84.39403,39.160675","103933618","L"
"2736","3100 VINE STREET, CINCINNATI, OH, 45220","No_Match"
"758","145 LAKE ILIFF RD., NEWTON, NJ, 07860","Match","Exact","145 LAKE ILIFF RD, NEWTON, NJ, 07860","-74.721344,41.035267","98003804","L"
"2737","7777 BLUE ASH RD, CINCINNATI, OH, 45236","No_Match"
"759","100 FIRST AVE., ATLANTIC HIGHLANDS, NJ, 07716","Match","Exact","100 1ST AVE, ATLANTIC HIGHLANDS, NJ, 07716","-74.03813,40.413036","90471310","L"
"2738","EAST PARK @ EAST HIGH ST., OXFORD, OH, 45056","No_Match"
"756","21 CLINTON ROAD, WEST CALDWELL, NJ, 07006","No_Match"
"2739","1000 MARKET STREETREADING, CINCINNATI, OH, 45215","Match","Non_Exact","1000 MARKET ST, CINCINNATI, OH, 45215","-84.44187,39.223858","103927465","R"
"757","1 ABERDEEN SQUARE, ABERDEEN, NJ, 07747","Match","Non_Exact","1 ABERDEEN RD, ABERDEEN, NJ, 07747","-74.2263,40.421463","90480887","R"
"3060","3955 ORCHARD LAKE RD., ORCHARD LAKE, MI, 48323","Match","Exact","3955 ORCHARD LAKE RD, ORCHARD LAKE, MI, 48323","-83.35879,42.583927","69784413","L"
"3065","25833 ELSINORE, REDFORD, MI, 48239","Match","Non_Exact","25833 ELSINORE ST, REDFORD, MI, 48239","-83.29628,42.39872","95718341","L"
"3066","10600 W JEFFERSON AVENUE, RIVER ROUGE, MI, 48218","No_Match"
"3067","14100 CIVIC PARK DR, RIVERVIEW, MI, 48193","Match","Exact","14100 CIVIC PARK DR, RIVERVIEW, MI, 48193","-83.1947,42.17735","95686035","L"
"3068","400 SIXTH STREET, ROCHESTER, MI, 48307","Match","Exact","400 6TH ST, ROCHESTER, MI, 48307","-83.138405,42.682972","69713201","R"
"3061","500 EAST PERRY STREET, PAULDING, OH, 45879","Match","Exact","500 E PERRY ST, PAULDING, OH, 45879","-84.57705,41.13696","639724155","R"
"3062","3200 CARPENTER RD., YPSILANTI, MI, 48197","Match","Exact","3200 CARPENTER RD, YPSILANTI, MI, 48197","-83.68041,42.243313","26017074","R"
"3063","6227 W. MICHIGAN AVE, ANN ARBOR, MI, 48108","Match","Exact","6227 MICHIGAN AVE, ANN ARBOR, MI, 48108","-83.70471,42.19703","26031591","L"
"3064","9955 N HAGGERTY, PLYMOUTH, MI, 48170","No_Match"
"1196","42 SOUTH CENTER STREET, FRACKVILLE, PA, 17931","Match","Exact","42 S CENTER ST, FRACKVILLE, PA, 17931","-76.23461,40.783455","70936087","L"
"4497","2100 CASTLEFORD RD., MIDLAND, TX, 79705","Match","Exact","2100 CASTLEFORD RD, MIDLAND, TX, 79705","-102.112076,32.040607","139591501","L"
"1195","221-223 3RD STREET, COALDALE, PA, 18218","Match","Exact","221 3RD ST, COALDALE, PA, 18218","-75.906845,40.82241","70956899","R"
"3089","230 CLINTON ST., WAUSEON, OH, 43567","Match","Exact","230 CLINTON ST, WAUSEON, OH, 43567","-84.14305,41.54946","32838511","R"
"4498","205 N. GRANT AVENUE, ODESSA, TX, 79761","Tie"
"1198","239 EAST PINE STREET, MAHANOY CITY, PA, 17948","Match","Exact","239 E PINE ST, MAHANOY CITY, PA, 17948","-76.138916,40.812237","70935510","L"
"3088","485 E AIRPORT HWY, WAUSEON, OH, 43567","Match","Exact","485 AIRPORT HWY, WAUSEON, OH, 43567","-84.13531,41.573532","32868810","L"
"4495","421 E. MAIN STREET, UVALDE, TX, 78801","Tie"
"1197","417 GAP STREET, VALLEY VIEW, PA, 17983","Match","Exact","417 GAP ST, VALLEY VIEW, PA, 17983","-76.54175,40.640236","612773844","L"
"3087","5150 CIVIC CENTER, WATERFORD, MI, 48329","Match","Non_Exact","5150 CIVIC CENTER DR, WATERFORD, MI, 48329","-83.38814,42.670048","69695967","L"
"4496","1915 VETERANS BLVD, DEL RIO, TX, 78840","No_Match"
"1192","401 SOUTH 18TH STREET, ASHLAND, PA, 17921","Match","Exact","401 S 18TH ST, ASHLAND, PA, 17921","-76.35155,40.77951","70933699","R"
"3086","29900 CIVIC CENTER BLVD., WARREN, MI, 48093","Match","Non_Exact","29900 S CIVIC CENTER BLVD, WARREN, MI, 48093","-83.02491,42.513084","110735318","R"
"4493","1050 W COMMERCE, BROWNWOOD, TX, 76801","No_Match"
"1191","201 MARKET STREET, SUNBURY, PA, 17801","Match","Exact","201 MARKET ST, SUNBURY, PA, 17801","-76.79481,40.862114","48057716","R"
"3085","25950 SCHOENHERR, WARREN, MI, 48089","Match","Non_Exact","25950 SCHOENHERR RD, WARREN, MI, 48089","-82.98695,42.485043","110677901","R"
"4494","503 S. ANN, BRACKETTVILLE, TX, 78832","No_Match"
"1194","1209 VALLEY ROAD, POTTSVILLE, PA, 17901","Match","Exact","1209 VALLEY RD, POTTSVILLE, PA, 17901","-76.25351,40.701866","70978141","R"
"3084","1499 E. WEST MAPLE RD, WALLED LAKE, MI, 48390","Match","Exact","1499 W MAPLE RD, WALLED LAKE, MI, 48390","-83.50031,42.532677","69814450","L"
"4491","1801 E. FM 700, BIG SPRING, TX, 79720","No_Match"
"1193","211 BROAD STREET, ASHLAND, PA, 17921","Match","Exact","211 BROAD ST, ASHLAND, PA, 17921","-76.32713,40.771255","70933792","L"
"3083","350 W MONROE ST, DUNDEE, MI, 48131","Tie"
"4492","1401 AUSTIN AVE, BROWNWOOD, TX, 76801","Match","Exact","1401 AUSTIN AVE, BROWNWOOD, TX, 76801","-98.97725,31.709913","129459935","L"
"3082","46425 TYLER RD, BELLEVILLE, MI, 48111","Match","Exact","46425 TYLER RD, BELLEVILLE, MI, 48111","-83.4954,42.233704","617583127","L"
"3081","18700 JAMES COUSINS, DETROIT, MI, 48235","No_Match"
"4490","1718 PINE ST, ABILENE, TX, 79601","Match","Exact","1718 PINE ST, ABILENE, TX, 79601","-99.73115,32.46886","129961919","L"
"1190","300 LAUREL STREET, MOUNT CARMEL, PA, 17851","Match","Exact","300 LAUREL ST, MOUNT CARMEL, PA, 17851","-76.428925,40.79957","48064038","R"
"3080","4420 KING ROAD, SYLVANIA, OH, 43560","Match","Non_Exact","4420 N KING RD, SYLVANIA, OH, 43560","-83.723404,41.694565","33955652","R"
"3928","106 PROGRESS PKWY, SULLIVAN, MO, 63080","No_Match"
"3929","119 S CHURCH ST, UNION, MO, 63084","Tie"
"3926","15933 CLAYTON ROAD(CLARKSON VALLEY), BALLWIN, MO, 63011","No_Match"
"3927","37 WEIS AVENUE, ELLISVILLE, MO, 63011","Match","Exact","37 WEIS AVE, ELLISVILLE, MO, 63011","-90.59231,38.59297","100112038","R"
"3924","7010 PERSHING AVENUE, UNIVERSITY CITY, MO, 63130","Match","Exact","7010 PERSHING AVE, UNIVERSITY CITY, MO, 63130","-90.31534,38.652218","100135888","L"
"3925","300 PARK DRIVE, BALLWIN, MO, 63011","No_Match"
"3922","2577 REDMAN ROAD, SAINT LOUIS, MO, 63136","Match","Exact","2577 REDMAN RD, SAINT LOUIS, MO, 63136","-90.251205,38.780624","604463561","R"
"3923","1011 MUNICIPAL CENTER DRIVE, TOWN AND COUNTRY, MO, 63131","Match","Non_Exact","1011 MUNICIPAL CENTER DR, FRONTENAC, MO, 63131","-90.45069,38.635216","100187229","L"
"3920","7713 UTICA, HANLEY HILLS, MO, 63133","No_Match"
"3921","5445 JENNINGS STATION ROAD, JENNINGS, MO, 63136","Match","Exact","5445 JENNINGS STATION RD, JENNINGS, MO, 63136","-90.26627,38.71067","100147730","L"
"1188","253 MILL ST, DANVILLE, PA, 17821","Match","Exact","253 MILL ST, DANVILLE, PA, 17821","-76.61743,40.962395","644301588","L"
"1189","137 WEST FOURTH STREET, MOUNT CARMEL, PA, 17851","Match","Exact","137 W 4TH ST, MOUNT CARMEL, PA, 17851","-76.41506,40.79546","48063537","L"
"4489","2445 NORTHWEST LOOP, STEPHENVILLE, TX, 76401","Match","Exact","2445 NORTHWEST LOOP, STEPHENVILLE, TX, 76401","-98.23758,32.219666","158522195","L"
"4488","3849 CARTWRIGHT ROAD, MISSOURI CITY, TX, 77459","Match","Exact","3849 CARTWRIGHT RD, MISSOURI CITY, TX, 77459","-95.56596,29.582453","227759227","L"
"1187","1 FILBERT ST, MILTON, PA, 17847","Match","Exact","1 FILBERT ST, MILTON, PA, 17847","-76.85219,41.02012","643664262","R"
"3099","1212 W STATE STREET, HASTINGS, MI, 49058","Match","Non_Exact","1212 W STATE ST, HASTINGS, MI, 49058","-85.30333,42.648647","10506128","R"
"1186","1223 A NUMIDIA DR, CATAWISSA, PA, 17820","Match","Non_Exact","1223 NUMEDIA DR, CATAWISSA, PA, 17820","-76.40302,40.877995","59245364","R"
"3098","1050 W. BRISTOL RD, FLINT, MI, 48507","Match","Non_Exact","1050 W BRISTOL RD, FLINT, MI, 48507","-83.69643,42.973995","638721063","R"
"1185","9 NORTH 8TH STREET, KULPMONT, PA, 17834","Match","Exact","9 N 8TH ST, KULPMONT, PA, 17834","-76.4706,40.793995","48063597","R"
"1184","453 MILL STREET, DANVILLE, PA, 17821","Match","Exact","453 MILL ST, DANVILLE, PA, 17821","-76.61632,40.964725","59186515","L"
"1183","3740 MCKINLEY PARKWAY, BUFFALO, NY, 14219","Match","Exact","3740 MCKINLEY PKWY, BUFFALO, NY, 14219","-78.81124,42.783024","48320998","R"
"3095","2015 BIDDLE AVE., WYANDOTTE, MI, 48192","Match","Exact","2015 BIDDLE AVE, WYANDOTTE, MI, 48192","-83.14977,42.213406","638745069","L"
"1182","445 TREMONT STREET, NORTH TONAWANDA, NY, 14120","Match","Exact","445 TREMONT ST, NORTH TONAWANDA, NY, 14120","-78.86253,43.026203","48689635","R"
"3094","21869 WEST RD., WOODHAVEN, MI, 48183","No_Match"
"1181","714 RIDGE ROAD, BUFFALO, NY, 14218","No_Match"
"3097","640 RIVER ST., ALLEGAN, MI, 49010","Match","Exact","640 RIVER ST, ALLEGAN, MI, 49010","-85.848595,42.5397","11418840","R"
"1180","4540 SOUTHWESTERN BLVD., HAMBURG, NY, 14075","Match","Exact","4540 SOUTHWESTERN BLVD, HAMBURG, NY, 14075","-78.82865,42.761517","635607433","R"
"3096","1406 N. EATON ST., ALBION, MI, 49224","Match","Non_Exact","1406 N EATON ST, ALBION, MI, 49224","-84.7563,42.259052","11721206","R"
"3091","7525 HIGHLAND RD, WHITE LAKE, MI, 48383","No_Match"
"3090","4530 WALNUT LAKE ROAD, WEST BLOOMFIELD, MI, 48325","No_Match"
"3093","49045 PONTIAC TRAIL, WIXOM, MI, 48393","Match","Exact","49045 PONTIAC TRL, WIXOM, MI, 48393","-83.530205,42.52451","625116103","L"
"3092","1425 E HIGH ST, SUITE 103BRYAN, BRYAN, OH, 43506","No_Match"
"3917","1781 ZUMBEHL ROAD, SAINT CHARLES, MO, 63303","Match","Exact","1781 ZUMBEHL RD, SAINT CHARLES, MO, 63303","-90.52706,38.77479","605569979","R"
"3918","8944 ST. CHARLES ROCK ROAD, SAINT JOHN, MO, 63114","No_Match"
"3919","1333 ASHBY ROAD, SAINT LOUIS, MO, 63132","Match","Non_Exact","1333 ASHBY RD, SAINT LOUIS, MO, 63114","-90.393654,38.685074","100130649","L"
"3913","1140 DIELMAN RD., OLIVETTE, MO, 63132","Match","Exact","1140 DIELMAN RD, OLIVETTE, MO, 63132","-90.37613,38.67632","636199244","R"
"3914","2410 GOODALE, OVERLAND, MO, 63114","Match","Non_Exact","2410 GOODALE AVE, OVERLAND, MO, 63114","-90.35908,38.700348","100132353","R"
"3915","7447 DALE AVENUE, RICHMOND HEIGHTS, MO, 63117","Match","Exact","7447 DALE AVE, RICHMOND HEIGHTS, MO, 63117","-90.31769,38.6278","100136503","R"
"3916","10405 ST. CHARLES ROCK RD., SAINT ANN, MO, 63074","No_Match"
"3910","200 CIVIC CENTER, LAKE SAINT LOUIS, MO, 63367","Match","Non_Exact","200 CIVIC CENTER DR, LAKE ST LOUIS, MO, 63367","-90.79412,38.78472","605565461","L"
"3911","7601 MANCHESTER, MAPLEWOOD, MO, 63143","No_Match"
"3912","11911 DORSETTE ROAD, MARYLAND HEIGHTS, MO, 63043","No_Match"
"1179","225 WILDWOOD AVE, SALAMANCA, NY, 14779","Match","Exact","225 WILDWOOD AVE, SALAMANCA, NY, 14779","-78.70754,42.156754","122037846","R"
"4499","2610 WEST DICKINSON, FORT STOCKTON, TX, 79735","No_Match"
"1177","151 N. MAIN STREET, WARSAW, NY, 14569","Tie"
"1178","987 R.C. HOAG DRIVE, SALAMANCA, NY, 14779","Match","Exact","987 R C HOAG DR, SALAMANCA, NY, 14779","-78.75641,42.159206","122037334","L"
"3948","200 WEST BENTON, WINDSOR, MO, 65360","Match","Non_Exact","200 W BENTON ST, WINDSOR, MO, 65360","-93.52328,38.533375","44930943","R"
"3949","605 PAWNEE, CLINTON, MO, 64735","No_Match"
"3946","106 N. 3RD, GARDEN CITY, MO, 64747","No_Match"
"3947","711 MAIN STREET, GRAIN VALLEY, MO, 64029","Match","Exact","711 MAIN ST, GRAIN VALLEY, MO, 64029","-94.19811,39.0179","91516018","R"
"3940","600 S. MAIN, SALEM, MO, 65560","No_Match"
"3941","1007 NORTH ELM STREET, ROLLA, MO, 65401","Match","Exact","1007 N ELM ST, ROLLA, MO, 65401","-91.77052,37.951553","635632094","R"
"3944","147 S. MAIN, LAURIE, MO, 65038","No_Match"
"3945","1000 CITY PARKWAY, OSAGE BEACH, MO, 65065","Match","Exact","1000 CITY PKWY, OSAGE BEACH, MO, 65065","-92.67171,38.12667","22873556","R"
"3942","200 NORTH BOURBEUSE STREET, SAINT JAMES, MO, 65559","Match","Exact","200 N BOURBEUSE ST, SAINT JAMES, MO, 65559","-91.618164,37.99709","45084118","R"
"3943","1 COURT CIR STE 13, CAMDENTON, MO, 65020","Match","Non_Exact","1 COURT AVE, CAMDENTON, MO, 65020","-92.74486,38.006317","22856285","R"
"3935","401 MONROE ST, JEFFERSON CITY, MO, 65101","No_Match"
"3936","1200 EAST MAIN STREET, LINN, MO, 65051","Match","Exact","1200 E MAIN ST, LINN, MO, 65051","-91.83792,38.476055","40328138","L"
"3937","213 COLLEGE ST., PILOT GROVE, MO, 65276","Match","Exact","213 COLLEGE ST, PILOT GROVE, MO, 65276","-92.91219,38.874523","23695108","R"
"3938","500 S. OAK, CALIFORNIA, MO, 65018","No_Match"
"3939","108 S COMMERCIAL ST.PO, CROCKER, MO, 65452","Tie"
"1199","15 NORTH DELAWARE AVENUE, MINERSVILLE, PA, 17954","Match","Exact","15 N DELAWARE AVE, MINERSVILLE, PA, 17954","-76.25759,40.69102","70961250","R"
"3930","301 JEFFERSON STREET, WASHINGTON, MO, 63090","Match","Exact","301 JEFFERSON ST, WASHINGTON, MO, 63090","-91.01186,38.557884","99717502","L"
"3931","200 HIGHLANDS BLVD, BALLWIN, MO, 63011","No_Match"
"3932","109 E. BROADWAY, ASHLAND, MO, 65010","Match","Non_Exact","109 E BROADWAY, ASHLAND, MO, 65010","-92.26183,38.77467","635779705","R"
"3933","500 BINGHAM ROAD, BOONVILLE, MO, 65233","Match","Exact","500 BINGHAM RD, BOONVILLE, MO, 65233","-92.74044,38.966415","606234573","L"
"3934","245 SOUTH SUMMIT DRIVE, HOLTS SUMMIT, MO, 65043","Match","Exact","245 S SUMMIT DR, HOLTS SUMMIT, MO, 65043","-92.11933,38.647617","34343068","R"
"2683","1000 BOLTON AVE, ALEXANDRIA, LA, 71302","Match","Non_Exact","1000 BOLTON AVE, ALEXANDRIA, LA, 71301","-92.453384,31.303873","11782219","R"
"4454","201 TX-174, RIO VISTA, TX, 76093","No_Match"
"2682","1000 BOLTON, ALEXANDRIA, LA, 71301","Match","Non_Exact","1000 BOLTON AVE, ALEXANDRIA, LA, 71301","-92.453384,31.303873","11782219","R"
